user_id,is_synthetic
ef1ebdbc-b79f-49d9-a8d1-986683fe787e,0
c6128d13-d8f0-4de5-aa20-16dd42a2ed4f,0
ebf16a4c-7d4d-4416-9a8b-f8eab8e325ba,0
8a379b1a-e513-4a01-81de-0def3c9b1d6e,0
405398c5-0557-4ac9-bf6a-95b7a07b5b79,0
570eb8f5-f75b-4889-b0fe-eea3661d1d17,0
925c0a85-aa27-4634-9cf7-ca085713a661,0
c9fb6c33-33c2-4506-9c6a-07d8e0d5891e,0
0141f68c-594a-4599-bf20-87a5db057e57,1
062a0960-a18c-406e-b318-451a92f928b1,1
5295c1e7-7c9b-4168-aadc-20d8bda89174,0
660e6aef-cf70-445f-943a-6eaf1155e2f4,0
29a9b0ee-b674-429c-a958-1c70bd434cdf,0
3fde9332-502f-4d38-826d-94ab8476ca40,0
66918ab3-8011-40d0-8473-b75467bdc913,0
6bf8d871-510f-48d1-97ee-83bce36c34b1,0
b80e8a0c-849d-43e6-a195-a7a72d03e0e4,0
b31b93b3-2a63-41c2-9424-90094de72006,0
196fa16a-26e1-49fa-a128-d4c43a84279d,0
60a7f09b-7218-41ce-be2d-914d36ce9779,0
7db5a5da-dffb-4a3e-bed4-5c82a3ccb120,0
a55613d8-9cec-42b3-8bbb-4386a2323dc3,0
cdd13493-8f9b-4fa3-a5ea-c39149cf7f63,0
7ea9f1f0-4a26-4ee2-a57f-d1c92e264443,0
ae51a645-3fca-4059-8209-adbcd109de3b,0
20e97bcf-6a02-4b58-971c-ba084d3ac903,0
830dccec-c69f-4e7f-b6bb-f964c227104a,0
51a7849b-1c3d-4dd4-a295-0b3e3965c77f,0
1c0cb985-579e-4587-a413-06bbb1ae37d5,0
23dd9f1c-bd45-4e21-bc54-6c2997b8eb8d,0
b363997f-021e-4218-a3c9-3219815e8ca9,1
222bef4f-f7a9-4914-a600-5b0b467a3721,0
5afbc0c5-0548-4a04-884b-e4247cdf38a4,0
5578db25-e6dd-411f-9e9b-d6748af463b1,0
a1536f0b-bb3c-48a3-ba53-d2cb708b79cb,0
e4b31305-dbf2-4e86-991d-493bb803c97e,0
976a24a0-9945-4a8c-a623-e7c73b343c20,0
79143385-26f0-4227-b0c2-beeffff78e56,0
b7077cc8-2760-479e-a331-b375fe9b7af4,0
271850b5-ddc6-48f0-a1d0-6a009bccac15,0
c62d812b-44a2-4fc6-8245-d084bca6b44d,0
6ca32614-2b05-4540-9caa-aa0df39c7f00,0
89548596-e37f-41f5-a01e-834d8e22a15d,0
020aa836-05d2-4d45-abfb-8fd4d1997f86,0
43e57333-f87a-4a81-97ae-e1485daaf50b,0
4f04b540-ea37-47e0-98aa-31b1d26ec0b2,0
bfa1de11-53e0-4aab-be3f-2e0ce3bb6bad,0
5c511cc3-8be9-47c5-90f0-8c930d60cc2b,0
cf1d5978-e802-4d71-be98-3b905508dffe,0
0c981cf8-4706-4c74-ad15-b61e4af0a142,0
bc6c630d-2060-47f2-b40b-5b9aa2284bff,0
588dd4c1-5a36-4532-950b-76b5e9a56b99,0
8fda2b22-9694-4383-b70b-da119dd02073,0
3687046e-3596-4592-9792-195cd1afaca9,0
3699012d-b090-4af4-b294-7b73746cfc4d,0
868bf9bc-9e5c-4ad7-b90f-14f6e32e0932,0
a5b0f999-cc6e-416f-b5ec-5641687afc99,0
7c3ca046-969f-4c78-a260-177aad6ab9c2,0
626565d5-953a-4d7d-8d8b-a1466c0a0cb4,1
db86a54e-28ae-47b9-98e2-d3300908f3f7,0
2d651261-a588-4ddc-a13e-54f487baf7dd,0
7ee48ab9-54f1-4e63-91a8-5d24eb2c5618,0
6b68f21f-1f82-4016-9390-72d56700e5bc,0
d98a3e14-be34-4832-97e6-d0f26fc3ab95,0
889b5460-9ace-4f86-a268-e1738a4fe693,0
b6bf998e-406b-42c3-8ab5-9d26b2d0cf0e,0
c096ee29-2efa-4a0a-84a0-881173f153d6,1
911ac454-8c55-4f29-937a-39dc4c127ee2,0
1523e027-4e12-4424-95d1-812aba325223,0
82458f18-0201-4f54-bbbc-979b9f147e78,0
3738865b-be3d-4928-8f31-55cfdb2c1590,0
9348e46d-0967-4640-9959-94631cc645df,0
f4b758b5-ad42-455e-9d8c-6ff4c150eb33,0
5ba84df3-f82b-4482-9c1a-64cc794eecd9,0
9fbe7ee9-fd26-472a-92c5-0fbd728b1915,0
7bde1604-87bb-4d1a-abb7-29b0c4efa64d,0
4451d939-c2b6-4ffa-b61d-4240838ae72e,0
bd42efe4-5d19-44c7-a968-74be472a300d,0
f6936800-9411-4e80-a109-8aa702c92772,0
2d4f0607-7aab-450d-a93e-2f14846c5f4d,1
f725b2d3-7e2b-4602-9db3-bdd39f5a4510,0
a6b3814a-35fa-4241-a3bb-a9682669aae1,0
690387ba-e846-4221-8f46-e3f86d9b3fbd,0
80a811d8-408b-4890-83c3-09310588f130,1
d889b29a-d30b-4d47-9878-fce814b30f42,0
7f812de5-d35c-482d-bb16-af00f6f85a5a,0
ccd2391e-181e-404c-8dff-e7905a12b2cd,0
2b7cdec8-8420-4563-b9a8-ae2c086971f6,0
ace31621-42d5-4c3e-aa17-c87f9868de0b,0
1b63344e-7105-43af-b57b-dee815282a20,0
fe2a8a73-48f3-465a-a511-ce57583f6526,0
d4f4efaa-2021-4274-b2a1-1409f06e5f8f,1
31874c8f-0f8d-427d-8d40-9a3abf30d697,0
1f9e1207-bd42-45ab-bc4b-4a26cbfd5ceb,0
246b4cb1-47d8-4338-a81f-472dab2b5ec1,0
8d06494e-5a9f-4dc6-a834-d5d65ea90bf1,0
599e5342-bc80-46ad-b8f0-2bb36bc8c746,0
1fd76ea2-c80a-49c8-bfd4-3d1373ceb2fd,0
369854b9-a852-49f3-8833-9888323851e0,0
3f19c082-0014-4901-8e82-a43ed9ba2a6d,0
a1979e51-d13c-4c40-bbba-d04b8a312612,0
db9f095e-ef5e-4b47-8aa4-01b057b40ceb,0
c3716049-042e-440e-a3a7-27c8e8de1ff3,0
e63efa14-3214-4411-97d5-36c08e929177,0
9f4ce044-f5d7-4ece-80e0-267714823310,0
f18c714f-cfb1-4b8c-9cea-ddc63af581ef,0
b33bd24e-6cae-4443-ae0a-37a7c17c150e,0
835091a1-800c-4fef-9d50-8d970e546775,0
319e6924-2a2e-40b7-b1a2-0ea15f100965,0
185a8bb3-28bd-44f0-9c1e-7abfe4fdd4b4,0
fe02573d-2589-495c-bbd9-e94ec6d05658,0
467b2e7d-680a-4d3b-9b57-63cb01fecfc5,0
821a14b2-ed60-4f0e-a266-2aef5e660038,0
29ca416e-5922-4368-9d73-254d38eb505e,0
ad3146c9-597b-4e48-ad65-b2faaf8fcb45,1
cb5a7849-2015-46ff-9c44-a37a58f22f4d,0
1e722687-4bb5-41f0-be4b-b85cb2051d0e,0
8cdcc1f9-5852-4594-bf5d-61096c819871,1
2df8c862-c817-45ee-9e8e-ad63e630b49d,0
6516fe82-b989-4f89-90d6-01927f4fe73b,1
dbb4b18a-207a-423e-a22d-068d2a526b28,1
e657ab07-bce0-4a84-95e3-e6204c92b828,0
bfeb73bd-6c0e-4200-b778-a4d74411e741,0
69b1978f-7739-4f69-ac48-957f7f80bb65,0
03279a26-5519-45ad-a391-b0a0b80b0eee,0
011b4196-9bd3-479e-b9fb-9e94d218a431,0
4ca16e7e-e577-4214-96f2-a4d7dd73d4b6,0
31ffd6e0-f425-4259-8902-a5eaa3a7b37a,0
4607439e-1077-4b65-b647-af261263f55f,0
999bb136-a8a8-49c9-8771-ce2a4f621956,0
6236d026-e9d9-4e87-9d1b-474cf1c55f84,0
b146cf65-c169-4c8a-aa16-5fd732bd46b0,0
d1b3b801-a820-423a-9871-ff8eb38aa5f6,0
6d15cb59-afcd-462f-9f65-3a3cfe3a6cb9,1
1589afd7-0dcc-4f3b-bbe0-b2f182fd56ab,1
670f6550-019a-4ba7-bcbf-2cab0eceaf07,0
6dfadb95-7211-44e6-8e3f-bfe285ff5827,0
c5bab313-808d-46b4-8295-40800b99f472,0
f9a1c086-1949-4007-a8e5-b773f8de8f2f,0
ea3efe36-1be3-44f4-8526-8a332eebb822,0
79784681-4d6c-49c3-8688-5f69422c153f,0
d2e9ee38-830c-4122-ac42-df199424d1b0,1
f0410114-b6ad-4c1b-a785-38f881238522,0
9285d4ba-2069-40c8-a91f-69acf2515cae,0
058d5025-289a-4a37-885a-485859577218,0
58188676-c7cf-4691-9370-52d6ee8ac11f,0
91b2649c-6e44-4120-aa59-1a439a03c337,0
c33e1d0e-c952-4ad7-9b3a-9dfe84879a75,0
603c2a9b-b40a-4874-83e5-d511a65b8793,0
75dd9808-e2f6-4d88-857a-734b28294447,0
d4c8b136-2a18-4bc8-a680-70e1901269e7,0
e3dc35be-9106-486a-a6b6-0e3c29b56b73,0
0ded71ee-8ba3-4f99-9707-33fee18682fd,0
b2d7e993-8afd-4ff8-a33f-fca763973ffe,0
26fc8b33-d8de-416a-b733-00282c6b8473,0
80dee351-7a24-44d4-8852-a8b386d0ba15,0
fd6ad1f4-4cdb-4284-ae0e-fafb2a3c82d2,0
e73ec134-15e1-4d72-818d-4fed6eeda009,0
ab383e70-24d7-442e-982d-d1be3fe81920,0
9e3420d2-b1ab-4ecb-a124-3dc59436832b,0
dec437ad-4811-4638-a6a1-db5736827926,0
0a5b9069-f744-4011-820f-6cabd1aaebca,1
20136440-ec79-480c-8cd5-f810a4398607,0
3e8ff9be-1daa-43ed-a68a-79c7c4e7d20e,0
e9dc86f1-2690-4993-9275-1dbdb28fa35f,0
ed8cfc72-9735-484a-a0fb-f50894d12043,0
47258ceb-671a-41d1-9094-310180094afd,0
3dda6727-66e9-465a-bb90-46a4dc82e51c,1
7eeba69e-1c03-4229-bc14-3da6451d1d04,0
0e2708e0-fbca-403d-812c-8d04ceecf2a4,0
40e77b58-2c7f-4195-9131-0bda07ee7751,1
b986155b-228a-415e-86cd-8ae126014c41,1
a163eb74-fecc-4140-a8ea-b104dfb561b7,0
26270036-b3df-4960-af97-cc2c205933bd,0
c68ebdfa-e142-4d04-ac42-9ec5aa4f0d09,0
50651f5c-ea5b-46cb-8a97-18b50f60c0e5,0
107b56b0-75c6-4ce1-a39b-8caca17425ea,0
66c6a5f4-6032-406e-bea9-2d86f025ea29,0
54f05e11-1239-40a0-bf64-ece78c9d7d85,0
217a2d74-7ce1-4769-8a96-854e35869faf,0
9e389a6a-afde-402b-82a3-b28a693307c8,0
16f22eb3-e030-4723-a1c1-dfb7726b1d5d,0
05cbd2ed-fd0c-4670-97ac-24ab480b36e5,0
ee36080f-a277-4081-8a38-0d17681fdd3a,0
03e5f85b-490e-466c-b9c2-bdb62614114c,0
2fa5d6ae-2f9e-42cd-abe4-77e854978d65,0
94d75235-5a8c-4ddf-baac-8cda43f91b86,0
1608270c-5ff8-4dbd-98d3-f4e866aff3bf,0
2e86fbda-132e-47e7-8c3b-1f688b81a7d5,0
03e32b8e-d208-4378-9971-7665a12df5a2,0
47c6a758-a06e-4844-af63-c83283a642ec,0
f687cd4b-e24a-4e5f-9988-57b91adb620d,0
7011f122-270d-4552-b86e-3db615dd7031,0
d3510edb-8ae6-4c2c-b0fa-58fd4df3bdb0,0
208514e5-83c2-43a5-9e89-73c1c2b4924f,0
c8a58512-96a7-47d0-b758-c3f4a2569701,0
e2816e52-098c-4f01-8e37-3660e1417da8,1
ec75551e-e8fc-4360-95cc-69438f0a8f94,0
518f946e-87a5-4be2-9bb3-f682f8002279,0
3a47da79-724d-48ad-8eb7-182fc1c6a250,0
3631271a-6f12-4a09-93ee-3cc4479e2e1a,0
6f3b5c5f-b29b-4132-abc3-b6da0ce577bd,1
a08b66cb-02b9-4249-9de9-e27aa47af08d,0
f30cb08b-f4cf-42f1-9d7b-eea0f1f57aa9,0
81ae761c-fd39-4771-9abb-49dd43fa3108,0
3d82dfaa-4501-4520-879a-cb5cc13d8da1,0
229c057c-82d2-4165-990b-92f86d26c396,0
02378f8e-6786-46fb-9c96-892b5016f555,0
5f8ad4fe-a38a-419a-ab14-ab300e38e614,0
1935476a-433c-4736-94f8-0bf47f0346bd,0
c850ddff-87de-41d1-b15b-d64dc80dffa7,1
ab4b3c0a-4144-4e60-b77c-2959787099eb,1
f8976a03-aed9-478e-ab8f-842c7a2c0407,0
4104104e-c6fd-42ad-b79f-61f6c6221111,0
826f0686-8a2e-4cd5-89cd-50ee94f7e0c7,0
ace86d68-db46-43ed-9581-0fb51d7b8466,0
6e792c42-f9f3-4406-b2a4-9f649ada603c,0
9b6e7543-09e2-40a9-a3f4-cf7a1e98d03f,0
cfb8d90e-a004-45ab-b539-e03bd98ffc47,0
2574da5f-3665-4683-978a-bd01fbdada82,0
16694571-a7a2-4d19-b6da-f6d7082a2369,0
1eab5c36-60f9-4c9d-8254-e6297f7c0d21,1
9e91d985-9e1a-4ad3-a577-e055deecbeda,1
c8f9eaa2-82cc-4420-8b1e-e168ef0f9ccf,0
504d214d-7442-4b10-b3c4-a08b669ae213,0
159c45c3-cec1-4c08-9687-11a38ac8e14f,1
b56187d1-2d3a-48ea-90ee-a1d58f4747cf,1
f04cce9b-f603-40b2-880f-179a36679942,0
c9c2f11b-4766-40ec-a3e9-3326f8935c94,0
47f1b41f-60c0-45a7-8cd7-f46767de6b58,0
9ba00b6a-f7ce-4173-99dc-be0e27916f75,0
fc7fa657-c6b0-4ab9-ae80-6c35e0437da4,0
807a0653-b37c-4597-9ae6-7ebed56a901f,0
4caa04bb-57d2-48a2-93b0-04b8c709d2c5,1
a77437bc-4db6-4a3c-8518-ad3af4f469a5,0
c6fcefe2-7389-4b4f-bf85-6a5d91abc6cc,0
6f068735-4849-4ac1-83e3-05c3a5d1712a,0
94112a9b-6660-4658-aff9-0df89d1af83d,0
7b33227a-bc32-4641-9950-952e5cb8dd04,0
bf741b20-b2c1-4c2b-8f87-720be291f003,0
65be6230-8073-4f42-802e-9dba15b9229c,0
5e4f498c-74c8-4e2b-aa24-34184abcdfb4,0
78896b69-5253-47fc-908b-4bbafc0c1dc3,0
e62066ce-b055-4e70-b696-f5fc483edc63,0
bb600989-497a-4e57-bdc7-ed1403d05b3f,0
8e4cf577-2658-4ded-8346-a2ee704c2766,0
217cd1ff-f339-4dbf-91ea-4ca63afb0613,0
d9075382-870a-419c-85cf-968a6f02ddd9,0
99f8ed55-3e0c-434c-8dac-a60831adbf06,0
5c5737fa-271b-42b1-8ef6-72606ceb47bf,0
30b5af40-1046-4e83-b4f2-8d3a7743042e,0
d8789371-f3cf-4f9d-a92b-2a80ea590672,0
d67c8c56-0a77-4401-af0c-ba9c6b651bf1,0
49d58693-3fd1-4def-bf50-e6875ba2936d,0
f1381299-391c-4564-b2c8-d21e5893df53,0
188d7a13-8e33-4e33-a13c-cd9342f9a221,0
1b533cdb-7b76-4e90-8c8a-82ccb18b20d6,0
82527cf5-2c46-4c3f-ad31-48ca93a8c809,0
572c4ed9-c32a-4ac7-a5fe-57ec7be210a4,0
ef19b3d6-a1e6-423a-9173-82e77f71302f,0
87e7245f-95ed-4f74-ba30-0022ec2e05a9,0
60f6437e-c5f1-4171-b952-3a199b888ab7,0
a67e45ef-2085-4708-a3e5-04207cc32a6a,0
57b071fd-18df-411f-899e-a3e2128cc238,0
78d6849e-17f0-4910-9dcd-2c6c16f845dc,0
bc193eb5-41d7-48ed-a11b-b504c6bd235c,0
c9d38cea-047b-4c53-833a-5e0214c52545,0
639d4e83-939c-4fd9-9ae9-6be1d58b9b52,0
8583bbc6-9237-4231-b0b9-cceda6459b9a,0
f636d85e-9766-423a-83ce-acb8a8d6fca1,0
4f60ffb3-bfc5-43ea-b08f-e411e19719b6,0
989a954a-8471-4d66-bb7c-7e196beaf07f,0
9e22630d-7682-4a2e-98e6-41d29b94555e,0
ee0ba36a-3675-4178-89b1-c7c3c951efb8,0
a976635c-6002-4231-b330-2468b48e7e2e,0
eafe2c8e-a77c-42d8-a354-abdb13971036,0
b46d55ea-a9ec-422c-b4e5-4d1d2d81fd9f,0
9f94ae27-a91d-4f9b-86ba-ce124567fe9b,0
e354e166-f088-42f7-ae43-1b28fe74b854,0
3e95ac19-81d6-424c-a9f6-42c8c72d8b01,0
22a291b0-2aa8-4ef6-bb52-5b15223679f7,0
9453beee-eeb1-4d52-98c7-4699aa98ba72,0
7534326a-b4ba-4283-a319-b7fd6bda172f,0
df128f3c-4af7-4146-812f-155a64efec8e,0
de6315f5-40cf-4b09-b88e-e1049e2d4d28,0
9f3c97f7-3aea-452c-8f52-3d8728f2549c,0
180f92a3-11e1-429a-9ab3-76966b411f34,0
0e199178-8973-43f8-9ed4-748aec394d84,0
cff4a5ee-d7cd-4ab0-9ff3-507dd7c9cc5b,1
b7828b9a-142c-4c8d-8f80-a1bfafc05365,1
4f859cba-3b42-4182-a98b-49a94c7dac72,0
75722dd4-31b1-46b3-a322-f7e9f33c3ff9,0
9b8f99fc-286f-4a1a-81f4-71c94724627f,0
efb0fd38-7763-4f4b-ab3c-883451982589,0
ae2573ff-9e31-4e44-8e18-9c3c81e77622,0
72bdcd61-f24e-48dd-a5d9-8dd515aefdb6,0
8e867665-8e16-4496-b818-a1a57424e939,0
4666b261-26cd-48fe-8f10-068f49144ef6,0
a1cf3b54-cad2-449f-9600-0f4b3e7a8dad,0
251456f4-e6b2-4b5c-8206-7ba203413242,0
dfe22835-f658-46ea-b77f-a209b47175be,0
513fdf7b-4c61-4e87-811a-87cf360d2372,0
83c17efc-aaf5-46ca-b34a-e9eafeac2572,0
2da32669-8939-4aea-9149-1888c9dc6c18,0
90a60ed3-6204-4d18-b871-379ba264daf0,0
5a30170d-54bb-4a06-8c60-8e27166ea11a,1
89b9a027-165f-4597-a462-70ceeaa89b8b,1
c77c5ccc-eba6-48c6-93d2-305e74ad0947,0
e78f2304-c038-4f6a-bfa0-fbf24ab55d30,0
882270ff-d519-4e56-8fa6-f1a846667c93,0
e3f271be-5179-4bf8-8e6a-8fbc65997589,0
73a2b540-e7a5-4475-a84a-0c2c42fd8448,1
46206992-da78-4e5d-a20b-81d3e34f4117,0
decaea2f-9495-4193-a712-7781c8283636,0
7daef4b7-961b-468c-8302-46054b2d1077,0
66fb7f4f-5240-4b94-a681-93b74b7ae0d7,0
82542042-f19a-4520-9743-6ee3957854a3,0
8245eba7-91ba-4bb3-937f-5cd25fc382fd,0
f2a7c4f5-a5b3-49ad-bd89-8121095bb753,0
5cc773c2-dc41-4155-8fb7-94d628abda8f,0
aeb694bf-9da5-4710-a9ec-b008d4efe0af,0
b6e0f4e7-baad-41ef-a92d-025583fee650,0
53180d2f-339e-4cc7-a23f-d3ae224afd3b,1
93893223-e2db-4cac-9a37-5cca3a69acf5,0
ed766cfd-7c7c-4a05-9240-e96dfd57e05e,0
8826fc18-6e7b-4520-8cf7-9011f1b5281d,0
45c48225-05ef-43cf-8294-71987a68766b,0
0dd5e404-0e0d-4568-9ce1-cd98f065de5b,0
0a1ef6c0-7352-4732-babd-a6f492b81c16,0
fadd3f30-d02d-4d1b-9e00-bb16864bb14c,0
7402374c-3999-453d-b2c7-88a13a09765b,0
c17b19b6-7ba5-4f22-a38e-2dd445b3755a,0
349f0986-374b-43f0-82b4-eb2c16ce4f38,0
6692cb2e-87c1-4ee2-8eed-ccea6f353064,0
c4059e62-0d30-4c82-b6d2-c5974d7e1263,0
6792aeb9-b363-4ae2-865e-fe9f1f6643e2,0
15d6da97-f92e-46f9-a350-ace1d67d4595,1
fe064571-e305-47f7-8fb0-44e353f8a05d,0
c154ccdd-8aad-4a13-8d24-51590b5817e9,0
5f000855-5466-4f7e-b88b-77a6b09b466a,0
83652074-0af4-4783-a15a-b038a03869e1,0
ea308ee0-7f21-4f3d-a8d6-d5628ef9e9cc,0
af71a1b8-7e6a-4579-8072-24aa304b47ba,0
b8fa75d2-52fc-4bb7-8665-ebde9ce3eb36,0
4009e231-5e2b-4f6d-8643-d8e4cee0fdb9,0
6b62d502-aabf-4106-b26c-a4eba8d4bb99,0
29572904-8895-41c6-b8f5-2a2c324575e4,0
42c8d0f0-93c1-4595-9b3d-f7c0c1090908,0
2becdfe8-1c45-48bf-ad26-584beb27bd4d,0
2b40f5ae-f1c4-4121-a61e-941d979192ae,1
3e240663-12fb-42ac-b433-c084ae579569,0
d61833d7-632a-4561-942d-a9ece15087fb,0
ae73bb9e-b46c-4512-abbc-54df9693aab4,0
0d525d5e-46c0-4e9f-a8e9-d88fb35076d4,0
4286f9ce-e4ae-4bff-9ec4-a2db04caa078,0
cc85939a-9df9-43eb-9781-a86947b2c02b,0
12db257b-f7f1-43cf-99bb-33beb5cfe9c3,0
38577cc9-b5e4-40a0-85fc-c3efba532f01,0
89d5c838-8863-4648-9b70-701615964e04,0
66163a01-8783-4e2f-b9a0-20675f4ac6b7,0
5189ecd4-ecaf-4867-85e4-795460daf471,0
6af7b056-5e02-4907-a921-53be9750bd7a,0
03200e17-a5ab-48b8-a2f3-b6040f0a729a,0
43ab638a-0372-472f-bd49-bc5d05393a74,0
3b84072a-3c39-45cb-868f-7fffff4a1955,0
65cbb4d7-f3e6-47e2-9308-cd58ecc0124e,1
ad008abf-9123-4fea-a532-a4e8d12af0dd,0
3c5f88eb-c240-483c-a9d1-ff76320afe86,0
7da90994-aac2-45ac-8239-65b58da2dd62,0
cfcfc587-53e8-40f0-bc4c-bf0ec490be1c,0
6475cc9f-ebd4-471d-a6ba-90fd97869a5b,0
22157b60-22e8-4ab5-a8ee-398aaf67e622,0
48b090bd-48a8-4c9d-8911-fe908a3b1b06,0
1f7711b2-b845-4c8c-b0b0-e589fa8db41c,0
85a70321-0774-4b17-8935-1eb771972958,0
d8debe6a-2e8a-4c34-8c9e-de06ef3e1b18,0
e1b06c3a-af06-4baf-899e-9e6a89689a12,1
b065b3b3-4062-4f1b-9d6d-76b70030941a,0
8a852182-49b0-4e4d-ac24-2db34173f568,0
9424ff52-28b1-4b5a-97c3-e2aa95200c9e,0
57935dad-eb8e-451f-8fc2-0c93a0bb95ea,0
ae49076b-9da1-41c7-b264-624a3becf56f,0
1eff9117-2314-4336-8a0e-6e8fac7cb20f,0
d24cb409-bbdc-47ab-8ba4-2be7e5e34997,1
0f6d76eb-2f0e-4c07-80fc-d133bc1682e8,0
4784fb06-a308-46df-bbe2-2a6e490f1087,0
a615cf8e-8ec1-4075-9c05-62bd8e9deaf0,0
ba96eac4-11cb-487d-8bc1-3c725bd2df4e,0
839492e8-e2dd-4f24-bd33-12b05b3ff365,0
c2ba6b69-68b5-4a76-aa2d-e981d8585b80,0
d95b8827-21be-4b0d-9ddf-022bf7d70944,0
e7f2a655-efa3-49bd-8a28-3f08bd7d01aa,0
5405e065-9c17-4ae6-8c3e-923f78b18e16,0
ff6e7933-4cf3-459c-af74-44b2d0db9a73,1
3501bf2f-75d3-48db-9c5a-971e130fb4a3,0
c7d0e6c0-c6ab-4700-88c0-45f94448f90e,0
b45be197-7813-48f1-89cc-5624d761b1ae,0
2f99fc56-e4f3-4146-b72f-49d47fb82908,0
72d1d785-bf9e-4d6f-8cf2-1d607942c7a8,0
ce220d43-a169-47ef-b2e0-1e10fd2f2991,0
3a8365aa-c231-4d3c-9362-e9c6a937a314,0
e1eae344-b963-4af1-b273-3d3fbffd37de,0
8793c98f-c4a2-4bda-bdfb-f598d1ee7574,0
caadb756-ee58-4cb1-92f6-44dc60f67ddc,0
4a7f40e1-d66d-4686-af8b-12dd0f4d3132,0
4563c776-8897-41be-a8b9-d5d6356d7256,0
e7a2822d-eaba-4913-9b56-9dd29295b271,0
cf19082d-d1f3-40dc-90be-1f250ab337df,1
1940ec64-fa08-4b18-abd2-4cfafbac501b,0
c0b7b827-7961-499d-b4ed-bacecca15540,0
c9a2526a-6dfd-41ca-8642-6dd0bf3397df,0
2d7121ec-dcb6-435a-b947-78a84bf9c01f,0
f48da8ce-f8ec-4b6a-8be1-d98e2db8ce53,0
7a2418c5-b24b-41c0-8f51-1395ca9bc66e,0
bff3a566-8cf2-4f11-add5-49f5ab467230,1
b92fbaf4-16aa-4f8a-bb84-90cb57e7eb5a,0
d5ba44ae-f2df-4ac2-b5ab-4cc68d06b3b7,0
0991ac0e-17b0-43ec-9dd7-d7cd6eb326ba,0
c835f6c1-21f5-41f0-9140-ea13d4f739b6,0
224e392f-9cd8-4451-9d22-ef4a186eb4b7,0
b1d731ba-b7e6-4856-8b79-683749436c23,0
aed819e6-5b35-4f87-a940-88c9e824c2e1,0
ea0da5a8-0c23-4b31-af6f-324fbffb8f6f,0
56d47b7e-7382-427d-8f59-21bd6a0fd5a7,0
9e68d100-f7cd-4539-8a2c-9396b9f380e3,0
8860d633-2202-473f-a669-d53205fa8d2d,1
b503af71-9f9c-4943-ba6f-6bf6ff2f1e2d,0
f79b6cf8-d536-482a-8c67-6ebf1a3dd0ac,0
3d1b7fa8-4edb-4970-96f1-0909088560c6,0
ce0bf65d-d280-4ad1-912f-61330de1fd73,0
131ca6aa-7fff-4294-adb2-cca429e0bade,1
54a60421-3629-4018-9b1f-83499d2f2e99,0
39d083cc-87a9-49f5-bfdd-47961f47b3f3,0
